id,Sexe,Nom,Prenom,Etiquette,Elu1988,Elu1993,Elu1997,Elu2002,Elu2007,Elu2012,Elu2017,Nombre_presentation_1988,Nombre_presentation_1993,Nombre_presentation_1997,Nombre_presentation_2002,Nombre_presentation_2007,Nombre_presentation_2012,Nombre_presentation_2017,Nombre_Elu_1988,Nombre_Elu_1993,Nombre_Elu_1997,Nombre_Elu_2002,Nombre_Elu_2007,Nombre_Elu_2012,Nombre_Elu_2017,1988,1988_RES,1993,1993_RES,1997,1997_RES,2002,2002_RES,2007,2007_RES,2012,2012_RES,2017,2017_RES,Phrase_pres_cand,Phrase_pres_parti,Age,Site_perso,Twitter,Facebook,Img_cand,PodCast
461,F,GOUESLARD,THERESE,LES NOUVEAUX ECOLOGISTES DU RASSEMBLEMENT NATURE ET ANIMAUX,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,C2_49,3.07,,,,,,,,,,,,,,,,,,
462,F,GOUHIER,CATHERINE,LES VERTS,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,,,,,,,,,C5_72,2.32,C1_72,3.4,,,,,,,,,,
463,M,GOUHIER,RENEE,LES VERTS,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,,C5_72,4.41,,,,,,,,,,,,,,,,
464,M,GOULETTE,GERARD,LA FRANCE EN ACTION,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,C5_72,0.53,,,,,,,,,,,,
465,F,GOUPIL,BRIGITTE,GENERATION ECOLOGIE,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,C3_72,0.4,,,,,,,,,,,,,,
466,M,GOURVIL,CLAUDE,EUROPE-ECOLOGIE-LES VERTS,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,C2_53,3.88,,,,,,,,,,
467,M,GOUTY,MICHEL,PARTI COMMUNISTE FRANCAIS,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,C10_44,4.19,C10_44,3.37,C10_44,4.84,,,,,,,,,,,,,,,,
468,M,GRANDJEAN,GUY,MOUVEMENT ECOLOGISTE INDEPENDANT,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,C10_44,2.38,,,,,,,,,,,,
469,F,GRAVOILLE,CATHERINE,PARTI COMMUNISTE FRANCAIS,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,C1_44,3.78,C1_44,4.45,C1_44,5.84,,,,,,,,,,,,,,,,
470,M,GRAVOUEILLE,MAURICE,MOUVEMENT NATIONAL REPUBLICAIN,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,C6_44,0.56,,,,,,,,,,,,,,
471,F,GRELIER,GENEVIEVE,PARTI DE LA LOI NATURELLE,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,,C8_44,0.19,,,,,,,,,,,,,,,,
472,M,GRIMAULT,HUBERT,MAJORITE PRESIDENTIELLE UDF-RPR,C2,C2,C2,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,C2_49,46.86,C2_49,44.07,C2_49,33.17,,,,,,,,,,,,,,,,
473,M,GRIOT,JEAN YVES,LES VERTS,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,,,,,C2_53,3.86,C2_53,3.56,,,,,,,,,,,,
474,F,GRIT,MARYVONNE,LES NOUVEAUX ECOLOGISTES DU RASSEMBLEMENT NATURE ET ANIMAUX,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,,C10_44,1.95,,,,,,,,,,,,,,,,
475,M,GROLLIER,LOIC,CHASSE PECHE NATURE ET TRADITIONS,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,C4_49,2.84,,,,,,,,,,,,,,
476,M,GROPPI,JOSEPH,VEC,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,C9_44,7.08,,,,,,,,,,,,,,,,,,
477,M,GROS-SUAUDEAU,PATRICE,FRONT NATIONAL,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,,,,,C5_49,4.77,C5_49,1.49,,,,,,,,,,,,
478,M,GRUAU,JEAN CHRISTOPHE,EXTREME DROITE,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,,,,C1_53,,"Exclu du Front National en 2015 après les élections départementales, conseillé municipal d'opposition à Laval, Jean-Christophe Gruau se présente en canditat de la ""droite nationale"" à l'élection législative.",Extrême droite,,http://www.jcgruau.phpnet.org/index.php/fr/,https://twitter.com/jcgruau?lang=fr,,jeanchristophegruau.png,
479,M,GRUDET,ERIC,DIVERS,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,C3_44,0.44,,,,,,,,,,,,,,,,,,
480,F,GUEDJ,VERONIQUE,DEBOUT LA REPUBLIQUE,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,C10_44,1.13,,,,,,,,,,
481,M,GUEDON,LOUIS,UNION POUR UN MOUVEMENT POPULAIRE,0,C3,C3,C3,C3,C3,0,0,1,1,1,1,1,0,0,1,1,1,1,1,0,,,C3_85,43.13,C3_85,40.57,C3_85,50.6,C3_85,51.66,C3_85,28.5,,,,,,,,,,
482,F,GUEGANOU-VERHEYDEN,KATIA,POLE REPUBLICAIN,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,C2_53,0.33,,,,,,,,,,,,,,
483,M,GUERIN,JACQUES,PARTI DE LA LOI NATURELLE,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,,C1_72,0.28,,,,,,,,,,,,,,,,
484,F,GUET,NELLY,NOUVEAU CENTRE,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,C2_72,0.64,,,,,,,,,,
485,M,GUGLIETTA,JEAN PIERRE,LE TREFLE,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,C2_85,0.98,,,,,,,,,,,,,,
486,M,GUIBERT,GERAUD,PARTI SOCIALISTE,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,,,C4_72,11.25,,,C2_72,29.63,,,,,,,,,,,,,,
487,M,GUIBERT,JEAN,EUROPE-ECOLOGIE-LES VERTS,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,C1_85,9.51,,,,,,,,,,,,,,,,,,
488,F,GUIBERT,LISIANE,PARTI COMMUNISTE FRANCAIS,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,C1_85,1.66,,,,,,,,,,,,,,
489,F,GUIBERT,LOUISETTE,LES ALTERNATIFS,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,C1_44,0.78,,,,,,,,,,,,,,
490,M,GUIBERT,PIERRE,PARTI SOCIALISTE,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,,,,,C3_49,27.68,C3_49,21.57,,,,,,,,,,,,,,
491,M,GUICHARD,HERVE,LUTTE OUVRIERE,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,,,,,C1_44,1.03,C1_44,0.51,,,,,,,,,,,,
492,M,GUICHARD,OLIVIER,OPPOSITION NATIONALE,C7,C7,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,C7_44,48.68,C7_44,42.33,,,,,,,,,,,,,,,,,,
493,M,GUILBAUD,JACQUES,PARTI COMMUNISTE FRANCAIS,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,,C4_44,5.89,C4_44,7.13,,,,,,,,,,,,,,,,
494,F,GUILBERT,MARTINE,LUTTE OUVRIERE,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,,,,,,,C10_44,1.39,C10_44,0.95,C10_44,0.54,,,,,,,,,,
495,M,GUILLAUME,JONATHAN,BREIZHISTANCE,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,C6_44,1.08,,,,,,,,,,
496,M,GUILLON,ALAIN,UDF - MOUVEMENT DEMOCRATE,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,C9_44,9.03,,,,,,,,,,,,
497,M,GUILLOUCHE,JEAN PHILIPPE,ALLIANCE CENTRISTE,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,C2_44,0.71,,,,,,,,,,
498,M,GUILLOUX,GABRIEL,DIVERS DROITE,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,C8_44,1.73,,,,,,,,,,,,,,,,,,
499,M,GUIMON,JEAN MARC,MOUVEMENT NATIONAL REPUBLICAIN,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,C2_49,0.47,,,,,,,,,,,,
500,M,GUINOISEAU,ALAIN,RASSEMBLEMENT POUR LA FRANCE,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,C3_53,2.65,,,,,,,,,,,,,,
501,M,GUINOT,STEPHANE,MOUVEMENT HOMMES-ANIMAUX-NATURE : MHAN,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,C2_85,1.16,,,,,,,,,,,,
502,M,GUYAU,GERARD,LIGUE COMMUNISTE REVOLUTIONNAIRE,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,,,,,C5_72,1.64,C5_72,2.14,,,,,,,,,,,,
503,F,HALLEZ,MONIQUE,"MNR - CONTRE L'IMMIGRATION-ISLAMISATION, L'INSECURITE",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,C6_44,0.38,,,,,,,,,,,,
504,M,HAM,PIERRE,POLE REPUBLICAIN,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,C6_49,0.97,,,,,,,,,,,,,,
505,F,HAMEAU,PASCALE,EUROPE-ECOLOGIE-LES VERTS,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,C8_44,6.01,,,,,,,,,,
506,M,HAMELIN,GERARD,CENTRE NATIONAL DES INDEPENDANTS ET PAYSANS,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,,C1_72,1.83,C1_72,3.17,,,,,,,,,,,,,,,,
507,M,HARDOUIN,THIERRY,UDF-MOUVEMENT DEMOCRATE,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,C5_85,5.79,,,,,,,,,,,,
508,F,HARDY,MARIE-SYLVIE,UDF - MOUVEMENT DEMOCRATE,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,C10_44,7.91,,,,,,,,,,,,
509,F,HELARD,BRIGITTE,LUTTE OUVRIERE,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,C3_44,1.1,,,,,,,,,,,,,,
510,M,HELARY,YANN,LES VERTS,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,,,,,C2_85,3.03,C2_85,3.46,,,,,,,,,,,,
511,M,HELLIER,PIERRE,UNION POUR LA MAJORITE PRESIDENTIELLE,0,C1,C1,C1,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,,,C1_72,20.93,C1_72,37.89,C1_72,49.86,,,,,,,,,,,,,,
512,M,HELOU,CHRISTOPHE,LUTTE OUVRIERE,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,,,,,,,C6_44,1.22,C6_44,0.73,C6_44,0.51,,,,,,,,,,
513,F,HENRY,ARIANE,PARTI COMMUNISTE FRANCAIS,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,C2_44,1.42,,,,,,,,,,,,,,
514,M,HENRY,MARC,CHASSE PECHE NATURE ET TRADITIONS,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,,,,,C5_44,1.45,C5_44,0.95,,,,,,,,,,,,
515,M,HENRY,MAXENCE,UNION POUR UN MOUVEMENT POPULAIRE,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,C2_49,23.65,,,,,,,,,,
516,M,HENRY,PATRICK,MOUVEMENT CHOLET VERT,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,C5_49,7,,,,,,,,,,,,,,,,,,
517,M,HENRY,PHILIPPE,SANS ETIQUETTE,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,,,,,C2_53,9.66,,,,,C2_53,16.91,,,,,,,,,,
518,M,HERAUD,DOMINIQUE,LIGUE COMMUNISTE REVOLUTIONNAIRE,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,C10_44,2.92,,,,,,,,,,,,
519,M,HERAULT,CHRISTIAN,SANS ETIQUETTE,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,C3_72,0.67,,,,,,,,,,,,
520,M,HERGOTT,JEAN MARC,PARTI COMMUNISTE FRANCAIS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,C2_53,3.19,,,,,,,,,,,,,,,,,,,,
521,M,HERIAUD,PIERRE,UNION POUR LA MAJORITE PRESIDENTIELLE,0,C9,C9,C9,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,,,C9_44,22.67,C9_44,38.69,C9_44,43.11,,,,,,,,,,,,,,
522,F,HERIN,HUGUETTE,PARTI COMMUNISTE FRANCAIS,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,C3_72,5.97,C3_72,6.43,,,,,C3_72,3.19,,,,,,,,,,,,
523,M,HERISSE,BRUNO,PARTI SOCIALISTE,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,C2_53,25.15,,,,,,,,,,,,,,,,,,,,
524,F,HERISSE,CECILE,MOUVEMENT POUR LA FRANCE,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,,,,,C5_49,1.42,C6_49,2.04,,,,,,,,,,,,
525,M,HERMOUET,MARC,LES NOUVEAUX ECOLOGISTES DU RASSEMBLEMENT NATURE ET ANIMAUX AGENT DE SERVICE HOSPITALIER,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,C3_85,3.35,,,,,,,,,,,,,,,,,,
526,F,HERVE,A.LAURE,LIGUE COMMUNISTE REVOLUTIONNAIRE,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,C10_44,2.01,,,,,,,,,,,,,,
527,M,HERVE,BRUNO,NOUVEAU PARTI ANTICAPITALISTE,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,C3_44,0.67,,,,,,,,,,
528,F,HERVO,ANNIE,LUTTE OUVRIERE,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,,,,,,,C9_44,1.64,C9_44,0.93,C9_44,0.56,,,,,,,,,,
529,F,HINGOT,ARLETTE,PARTI FEDERALISTE,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,C2_49,90,,,,,,,,,,,,,,
530,F,HOREN,ISABELLE,MOUVEMENT POUR LA FRANCE,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,C1_72,0.57,,,,,,,,,,
531,F,HOUDBINE,CHRISTELLE,GENERATION ECOLOGIE,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,C2_72,0.3,,,,,,,,,,,,,,
532,M,HOUDBINE,FELIX,GENERATION ECOLOGIE,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,,,,,C2_53,3.13,C4_49,0.36,,,,,,,,,,,,,,
533,F,HOUDBINE,HELENE,GENERATION ECOLOGIE,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,C1_44,0.31,,,,,,,,,,,,,,
534,M,HOUGET,GUY,FRONT NATIONAL,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,C3_72,8.63,,,,,,,,,,,,,,
535,M,HOURES,DANIEL,RDG,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,C4_85,3.22,,,,,,,,,,,,,,,,,,
536,M,HUBERDEAU,AUGUSTE,MOUVEMENT ECOLOGISTE INDEPENDANT,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,,C2_72,1.36,,,,,,,,,,,,,,,,
537,F,HUBERT,ELISABETH,UNION DU RASSEMBLEMENT ET DU CENTRE,C2,C2,C2,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,C2_44,45.74,C2_44,43.03,C2_44,28.81,,,,,,,,,,,,,,,,
538,M,HUBERT,THOMAS,LUTTE OUVRIERE,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,C3_72,0.74,,,,,,,,,,
539,M,HUGOT,JEAN PAUL,UNION POUR LA MAJORITE PRESIDENTIELLE,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,C4_49,20.48,,,,,,,,,,,,,,
540,M,HUNAULT,MICHEL,RASSEMBLEMENT POUR LA REPUBLIQUE,0,C6,C6,C6,C6,C6,0,0,1,1,1,1,1,0,0,1,1,1,1,1,0,,,C6_44,51.4,C6_44,41,C6_44,49.33,C6_44,47.39,C6_44,31.78,,,,,,,,,,
541,M,HUNAULT,XAVIER,UNION DU RASSEMBLEMENT ET DU CENTRE,C6,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,C6_44,41.8,,,,,,,,,,,,,,,,,,,,
542,F,ISNARD,NYCETTE,MAJORITE PRESIDENTIELLE POUR LA FRANCE UNIE,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,C1_72,33.21,,,,,,,,,,,,,,,,,,,,
543,M,IZORCE,KEVIN,UDF - MOUVEMENT DEMOCRATE,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,C8_44,8.08,,,,,,,,,,,,
544,M,JACOB,FRANCOIS,UDF,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,C3_72,40.14,,,,,,,,,,,,,,,,,,,,
545,F,JACQUIN,VALERIE,PARTI POUR LA DEFENSE DES ANIMAUX,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,C4_72,3.16,,,,,,,,,,,,,,,,,,
546,F,JAMET,MADELEINE,LES NOUVEAUX ECOLOGISTES DU RASSEMBLEMENT NATURE ET ANIMAUX,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,,C5_49,0.99,,,,,,,,,,,,,,,,
547,M,JAMMES,PIERRE MARIE,MOUVEMENT POUR LA FRANCE,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,,C3_53,3.37,,,,,,,,,,,,,,,,
548,M,JARNO,JEAN YVES,FRONT NATIONAL,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,C7_44,6.05,,,,,,,,,,,,,,,,,,,,
549,M,JARRY,BRUNO,ALLIANCE ECOLOGISTE INDEPENDANTE,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,,,,,,,,,C3_44,0.74,C3_44,0.77,,,,,,,,,,
550,M,JEANNETEAU,PAUL,UNION POUR UN MOUVEMENT POPULAIRE,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,C1_49,35.2,,,,,,,,,,
551,F,JEGOUREL,CLAUDINE,NOUVEAU PARTI ANTICAPITALISTE,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,C1_44,0.67,,,,,,,,,,
552,M,JOLY,ANTOINE,RASSEMBLEMENT POUR LA REPUBLIQUE,0,C3,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,,,C3_72,23.52,C3_72,31.06,,,,,,,,,,,,,,,,
553,F,JOLY,CHARLINE,MOUVEMENT POUR LA FRANCE,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,C8_44,1,,,,,,,,,,
554,M,JOUANNEAU,JEAN CLAUDE,MOUVEMENT POUR LA FRANCE,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,,,,,C2_72,2.38,C2_72,1.04,,,,,,,,,,,,,,
555,M,JOULAUD,MARC,UNION POUR UN MOUVEMENT POPULAIRE,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,C4_72,31.04,,,,,,,,,,
556,M,JOURDIN,PHILIPPE,LA FRANCE EN ACTION,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,C3_53,0.73,,,,,,,,,,,,
557,M,JOUSSE,PHILIPPE,PARTI DE LA LOI NATURELLE,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,,C1_44,0.25,,,,,,,,,,,,,,,,
558,F,JOUY-MEELDIJK,COLETTE,LES VERTS,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,C5_49,2.51,,,,,,,,,,,,
559,F,JOZAN,SOPHIE,UNION POUR UN MOUVEMENT POPULAIRE,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,C3_44,26.37,,,,,,,,,,,,
560,M,JUBINIAUX,JACQUES,PARTI DE LA LOI NATURELLE,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,,C4_44,0.48,C2_85,0.37,,,,,,,,,,,,,,,,
561,F,JUGUET,MONIQUE,FRONT NATIONAL,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,,,,,C5_44,5.36,C7_44,2.07,,,,,,,,,,,,
562,M,JULIEN,ROGER,ANJOU ECOLOGIE AUTOGESTION,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,C1_49,11.86,,,,,,,,,,,,,,,,,,
563,M,JUSFORGUES,JACQUES,MAJORITE PRESIDENTIELLE POUR LA FRANCE UNIE,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,C4_72,29.87,,,,,,,,,,,,,,,,,,,,
564,M,JUSTY,MARC,PARTI COMMUNISTE FRANCAIS,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,,C7_44,5.85,C7_44,7.19,,,,,,,,,,,,,,,,
565,F,KARAMANLI,MARIETTA,PARTI SOCIALISTE,0,0,0,0,C2,C2,0,0,0,1,1,1,1,0,0,0,0,0,1,1,0,,,,,C1_72,21.28,C1_72,26.92,C2_72,33.32,C2_72,47.08,,,,,,,,,,
566,M,KERHIR,JEAN CLAUDE,FRONT NATIONAL,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,C6_44,2.07,,,,,,,,,,,,
567,F,KERRIOU,ANNICK,PARTI SOCIALISTE,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,C6_49,11.3,,,,,,,,,,,,,,,,,,
568,F,KEVER,CLAIRE,MOUVEMENT NATIONAL REPUBLICAIN,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,C1_44,0.48,,,,,,,,,,,,,,
569,M,KIEFFER,CHRISTIAN,MOUVEMENT POUR LA FRANCE,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,,C1_49,4.9,,,,,,,,,,,,,,,,
570,M,KOUSKOFF,GEORGES,FRONT NATIONAL,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,,,,,C4_85,3.01,C2_85,2.17,,,,,,,,,,,,
571,F,KOZLOWSKI,ISABELLE,MOUVEMENT ECOLOGISTE INDEPENDANT,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,C1_53,1.6,,,,,,,,,,
572,F,KRYSMANN,BLANDINE,PARTI CHRETIEN DEMOCRATE,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,,,,,,,,,,,C1_44,1.76,C1_44,,"Blandine Krysmann, né en 1970, auto-entrepreneur, formatrice et consultante dans le secteur social, elle est aussi déléguée départementale du PCD. Elle se présente en tant que candidat Parti du Chrétien Démocrate aux législatives sur la 1ère circonscription de Loire-Atlantique.",Le Parti Chrétien-Démocrate est un parti politique se définissant de droite fondé en 2009.,47 ans,http://pcden44.free.fr/PCD44/accueil.html,https://twitter.com/cletallec?lang=fr,https://www.facebook.com/blandine.krysmann,,
573,M,KUCHARCZYK,TADEUSZ,DIVERS DROITE,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,C2_44,3.28,,,,,,,,,,,,,,,,,,
574,M,KUNTZ,PIERRE,"ASSOCIATION PARTI SOCIALISTE, PARTI RADICAL SOCIALISTE ET APPARENTES",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,,C3_53,6.36,,,,,,,,,,,,,,,,
575,F,L'HONEN,ADELINE,PARTI SOCIALISTE,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,C7_44,24.3,,,,,,,,,,,,
576,F,L'HOSTIS,MARTINE,PARTI SOCIALISTE,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,,,,,C10_44,25.67,C10_44,25.7,,,,,,,,,,,,
577,F,L'HUILLIER,CELINE,LUTTE OUVRIERE,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,,,,,,,,,C6_49,1.39,C6_49,0.66,,,,,,,,,,
578,M,LA BROSSE (DE),ERIC,FRONT NATIONAL,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,,C8_44,8.53,,,,,,,,,,,,,,,,
579,M,LA COMBE,RENE,UNION DU RASSEMBLEMENT ET DU CENTRE,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,C7_49,20.83,,,,,,,,,,,,,,,,,,,,
